Date,Close,Volume,Instrument,Ticker
,HDFCBANK.NS,HDFCBANK.NS,,
2025-10-17,986.2381591796875,25210511,HDFCBANK,HDFCBANK.NS
2025-10-20,986.6316528320312,22195202,HDFCBANK,HDFCBANK.NS
2025-10-21,991.3043823242188,3471600,HDFCBANK,HDFCBANK.NS
2025-10-23,992.386474609375,43526526,HDFCBANK,HDFCBANK.NS
2025-10-24,978.5650634765625,17707768,HDFCBANK,HDFCBANK.NS
2025-10-27,986.6316528320312,15700796,HDFCBANK,HDFCBANK.NS
2025-10-28,987.2218627929688,33904289,HDFCBANK,HDFCBANK.NS
2025-10-29,991.451904296875,17769445,HDFCBANK,HDFCBANK.NS
2025-10-30,981.9097900390625,19962917,HDFCBANK,HDFCBANK.NS
2025-10-31,971.2362670898438,23221330,HDFCBANK,HDFCBANK.NS
2025-11-03,976.499267578125,16607180,HDFCBANK,HDFCBANK.NS
2025-11-04,969.2196655273438,20024544,HDFCBANK,HDFCBANK.NS
2025-11-06,968.6294555664062,22279516,HDFCBANK,HDFCBANK.NS
2025-11-07,966.317626953125,15004568,HDFCBANK,HDFCBANK.NS
2025-11-10,968.4818725585938,15988262,HDFCBANK,HDFCBANK.NS
2025-11-11,975.564697265625,10200530,HDFCBANK,HDFCBANK.NS
2025-11-12,973.4005126953125,13137263,HDFCBANK,HDFCBANK.NS
2025-11-13,970.596923828125,14124839,HDFCBANK,HDFCBANK.NS
